cod_municipio;cod_provincia;cp;direccion;dormit_totales;estudio;fecha_alta;habdoble;habindi;municipio;nombre;numplazasdoble;numplazasindi;plazas_totales;provincia;ref_catastral;rural;signatura;superficie;web
14;3;3012.0;CL DAGNIOL, 6, Es:1 Pl:03 Pt:IZ;3.0;N;12/02/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 463644-A;6;0;6;ALICANTE/ALACANT;9982324YH1498D0010PG;N;CV-VUT0463644-A;64.0;
14;3;3012.0;CL DAGNIOL, 8, Es:1 Pl:00 Pt:A;1.0;N;16/06/2025;1.0;0.0;ALACANT/ALICANTE;;2;0;2;ALICANTE/ALACANT;9982301YH1498D0001SO;N;CV-VUT0517201-A;52.0;
14;3;3012.0;CL DAGNIOL, 8, Es:1 Pl:00 Pt:B;2.0;N;23/03/2025;2.0;0.0;ALACANT/ALICANTE;;4;0;4;ALICANTE/ALACANT;9982301YH1498D0002DP;N;CV-VUT0515217-A;27.0;
14;3;3012.0;CL DATO IRADIER, 18, Es:1 Pl:03 Pt:DR;3.0;N;17/08/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 470333-A;6;0;6;ALICANTE/ALACANT;0385301YH2408E0057XS;N;CV-VUT0470333-A;105.0;
14;3;3012.0;CL DONOSO CORTES, 13, Es:1 Pl:+1 Pt:01;1.0;N;18/01/2019;1.0;0.0;ALACANT/ALICANTE;Vivienda 473255-A;2;0;2;ALICANTE/ALACANT;9985402YH1498F0009WS;N;CV-VUT0473255-A;119.0;
14;3;3012.0;CL DONOSO CORTES, 21, Es:T Pl:OD Pt:OS;4.0;N;13/03/2020;4.0;0.0;ALACANT/ALICANTE;Vivienda 481659-A;8;0;8;ALICANTE/ALACANT;9986411YH1498F0001UR;N;CV-VUT0481659-A;260.0;
14;3;3012.0;CL DONOSO CORTES, 23, Es:1 Pl:03 Pt:01;2.0;N;15/11/2018;1.0;1.0;ALACANT/ALICANTE;Vivienda 471862-A;2;1;3;ALICANTE/ALACANT;9986410YH1498F0007RP;N;CV-VUT0471862-A;61.0;
14;3;3012.0;CL DONOSO CORTES, 3, Es:1 Pl:00 Pt:01;2.0;N;10/04/2025;2.0;0.0;ALACANT/ALICANTE;;4;0;4;ALICANTE/ALACANT;9985406YH1498F0001UR;N;CV-VUT0515851-A;73.0;
14;3;3012.0;CL DONOSO CORTES, 3, Es:1 Pl:01 Pt:01;2.0;N;02/05/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 466205-A;4;0;4;ALICANTE/ALACANT;9985406YH1498F0002IT;N;CV-VUT0466205-A;80.0;
14;3;3012.0;CL DONOSO CORTES, 3, Es:1 Pl:02 Pt:01;3.0;N;15/04/2020;3.0;0.0;ALACANT/ALICANTE;Vivienda 481828-A;6;0;6;ALICANTE/ALACANT;9985406YH1498F0003OY;N;CV-VUT0481828-A;80.0;
14;3;3012.0;CL DONOSO CORTES, 31, Es:1 Pl:00 Pt:A;1.0;N;13/03/2019;1.0;0.0;ALACANT/ALICANTE;Vivienda 474486-A;2;0;2;ALICANTE/ALACANT;9986415YH1498F0001BR;N;CV-VUT0474486-A;71.0;
14;3;3012.0;CL DONOSO CORTES, 32, Pl:00 Pt:A;2.0;N;29/04/2021;2.0;0.0;ALACANT/ALICANTE;Vivienda 485854-A;4;0;4;ALICANTE/ALACANT;9986620YH1498F0001MR;N;CV-VUT0485854-A;86.0;
14;3;3012.0;CL DONOSO CORTES, 32, Pl:03 Pt:A;1.0;N;20/05/2018;1.0;0.0;ALACANT/ALICANTE;Vivienda 467033-A;2;0;2;ALICANTE/ALACANT;9986620YH1498F0009IS;N;CV-VUT0467033-A;51.0;
14;3;3012.0;CL DONOSO CORTES, 36, Es:1 Pl:00 Pt:01;1.0;N;27/03/2024;1.0;0.0;ALACANT/ALICANTE;Vivienda 506605-A;2;0;2;ALICANTE/ALACANT;9986618YH1498F0001OR;N;CV-VUT0506605-A;69.0;
14;3;3012.0;CL DONOSO CORTES, 38, Es:1 Pl:01 Pt:IZ;2.0;N;18/01/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 462720-A;4;0;4;ALICANTE/ALACANT;9986619YH1498F0007QP;N;CV-VUT0462720-A;80.0;
14;3;3012.0;CL DR BERGEZ, 41, Es:1 Pl:00 Pt:01;2.0;N;03/04/2025;2.0;0.0;ALACANT/ALICANTE;;4;0;4;ALICANTE/ALACANT;0287706YH2408E0001FJ;N;CV-VUT0515663-A;103.0;
14;3;3012.0;CL DR BERGEZ, 56, Es:2 Pl:01 Pt:D;3.0;N;23/04/2019;3.0;0.0;ALACANT/ALICANTE;Vivienda 475323-A;6;0;6;ALICANTE/ALACANT;0489107YH2408G0032GA;N;CV-VUT0475323-A;81.0;
14;3;3012.0;CL DR BERGEZ, 7, Es:1 Pl:01 Pt:IZ;2.0;N;20/12/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 472781-A;4;0;4;ALICANTE/ALACANT;0185508YH2408E0006RX;N;CV-VUT0472781-A;61.0;
14;3;3012.0;CL DR BUADES, 16, Es:1 Pl:00 Pt:DR;2.0;N;14/04/2024;2.0;0.0;ALACANT/ALICANTE;;4;0;4;ALICANTE/ALACANT;0088234YH2408G0001WS;N;CV-VUT0507061-A;69.0;
14;3;3012.0;CL DR BUADES, 33, Es:T Pl:OD Pt:OS;5.0;N;18/03/2024;5.0;0.0;ALACANT/ALICANTE;Vivienda 506293-A;10;0;10;ALICANTE/ALACANT;9988609YH1498H0001AX;N;CV-VUT0506293-A;87.0;
14;3;3012.0;CL DR FERRAN, 3, Es:1 Pl:00 Pt:1B;1.0;N;25/01/2023;1.0;0.0;ALACANT/ALICANTE;Vivienda 494689-A;2;0;2;ALICANTE/ALACANT;0183603YH2408C0019OF;N;CV-VUT0494689-A;120.0;
14;3;3012.0;CL ELDA, 11, Es:1 Pl:00 Pt:01;1.0;N;03/05/2024;1.0;0.0;ALACANT/ALICANTE;Vivienda 507702-A;2;0;2;ALICANTE/ALACANT;0184809YH2408C0001GX;N;CV-VUT0507702-A;96.0;
14;3;3012.0;CL ELDA, 3, Es:1 Pl:00 Pt:DR;2.0;N;10/03/2022;2.0;0.0;ALACANT/ALICANTE;Vivienda 488963-A;4;0;4;ALICANTE/ALACANT;0084706YH2408C0001GX;N;CV-VUT0488963-A;39.0;
14;3;3012.0;CL ELDA, 32, Es:1 Pl:01 Pt:A;2.0;N;21/11/2016;2.0;0.0;ALACANT/ALICANTE;Vivienda 451410-A;4;0;4;ALICANTE/ALACANT;0183601YH2408C0003QQ;N;CV-VUT0451410-A;41.0;
14;3;3012.0;CL ELDA, 7, Es:1 Pl:00 Pt:IZ;3.0;N;15/09/2023;2.0;1.0;ALACANT/ALICANTE;Vivienda 501634-A;4;1;5;ALICANTE/ALACANT;0184107YH2408C0002HM;N;CV-VUT0501634-A;55.0;
14;3;3012.0;CL ELDA, 9, Es:1 Pl:00 Pt:DR;1.0;N;10/12/2024;1.0;0.0;ALACANT/ALICANTE;Vivienda 513238-A;2;0;2;ALICANTE/ALACANT;0184810YH2408C0002ZM;N;CV-VUT0513238-A;61.0;
14;3;3012.0;CL ELDA, 9, Es:1 Pl:00 Pt:IZ;2.0;N;31/05/2023;2.0;0.0;ALACANT/ALICANTE;Vivienda 498749-A;4;0;4;ALICANTE/ALACANT;0184810YH2408C0001BX;N;CV-VUT0498749-A;61.0;
14;3;3012.0;CL ESPOZ Y MINA, 4, Es:T Pl:OD Pt:OS;2.0;N;03/04/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 465081-A;4;0;4;ALICANTE/ALACANT;9982711YH1498B0001XF;N;CV-VUT0465081-A;40.0;
14;3;3012.0;CL ESPOZ Y MINA, 5, Es:T Pl:OD Pt:OS;1.0;N;30/01/2023;1.0;0.0;ALACANT/ALICANTE;Vivienda 494778-A;2;0;2;ALICANTE/ALACANT;9981602YH1498B0001TF;N;CV-VUT0494778-A;279.0;
14;3;3012.0;CL ESPRONCEDA, 4, Es:1 Pl:00 Pt:DR;2.0;N;20/02/2019;2.0;0.0;ALACANT/ALICANTE;Vivienda 473994-A;4;0;4;ALICANTE/ALACANT;0182402YH2408C0001KX;N;CV-VUT0473994-A;56.0;
14;3;3012.0;CL FCO GINER DE LOS RIOS, 5, Es:1 Pl:00 Pt:DR;3.0;N;14/09/2023;3.0;0.0;ALACANT/ALICANTE;Vivienda 501820-A;6;0;6;ALICANTE/ALACANT;0091404YH2409A0001TZ;N;CV-VUT0501820-A;70.0;
14;3;3012.0;CL FOGUERER, 11, Es:1 Pl:03 Pt:A;3.0;N;16/05/2018;2.0;1.0;ALACANT/ALICANTE;Vivienda 466882-A;4;1;5;ALICANTE/ALACANT;0390604YH2409A0013HU;N;CV-VUT0466882-A;94.0;
14;3;3012.0;CL FOGUERER, 22, Es:1 Pl:00 Pt:A;2.0;N;09/08/2025;2.0;0.0;ALACANT/ALICANTE;LOVELYLOFT CAROLINAS A;4;0;4;ALICANTE/ALACANT;0489101YH2408G2001RI;N;CV-VUT0518089-A;48.0;
14;3;3012.0;CL FOGUERER, 22, Es:1 Pl:00 Pt:B;1.0;N;20/08/2025;1.0;0.0;ALACANT/ALICANTE;LovelyLoft Carolinas B;2;0;2;ALICANTE/ALACANT;0489101YH2408G2002TO;N;CV-VUT0518184-A;52.0;
14;3;3012.0;CL FOGUERER, 22, Es:1 Pl:00 Pt:C;1.0;N;20/08/2025;1.0;0.0;ALACANT/ALICANTE;LovelyLoft Carolinas C;2;0;2;ALICANTE/ALACANT;0489101YH2408G2003YP;N;CV-VUT0518185-A;52.0;
14;3;3012.0;CL FOGUERER, 6, Es:1 Pl:00 Pt:IZ;2.0;N;09/12/2024;2.0;0.0;ALACANT/ALICANTE;Vivienda 513181-A;4;0;4;ALICANTE/ALACANT;0289501YH2408G0021IE;N;CV-VUT0513181-A;72.0;
14;3;3012.0;CL GARBINET, 122, Es:1 Pl:02 Pt:DR;2.0;N;13/06/2017;2.0;;ALACANT/ALICANTE;Vivienda 456332-A;4;0;4;ALICANTE/ALACANT;0390201YH2409A0042HR;N;CV-VUT0456332-A;86.0;
14;3;3012.0;CL GARBINET, 15, Es:T Pl:OD Pt:OS;1.0;S;13/03/2025;1.0;0.0;ALACANT/ALICANTE;;2;0;2;ALICANTE/ALACANT;0185802YH2408E0001EJ;N;CV-VUT0514918-A;41.0;
14;3;3012.0;CL GARBINET, 30, Es:1 Pl:03 Pt:IZ;2.0;N;22/12/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 461813-A;4;0;4;ALICANTE/ALACANT;0185519YH2408E0008OQ;N;CV-VUT0461813-A;73.0;
14;3;3012.0;CL GARBINET, 31, Es:1 Pl:01 Pt:DR;2.0;N;17/12/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 472555-A;4;0;4;ALICANTE/ALACANT;0186505YH2408E0027BF;N;CV-VUT0472555-A;89.0;
14;3;3012.0;CL GARBINET, 37, Es:1 Pl:00 Pt:01;1.0;N;09/12/2024;1.0;0.0;ALACANT/ALICANTE;Vivienda 513210-A;2;0;2;ALICANTE/ALACANT;0186504YH2408E0001FJ;N;CV-VUT0513210-A;100.0;
14;3;3012.0;CL GARBINET, 50, Es:1 Pl:01 Pt:A;3.0;N;20/07/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 469924-A;6;0;6;ALICANTE/ALACANT;0286412YH2408E0002WK;N;CV-VUT0469924-A;109.0;
14;3;3012.0;CL GARBINET, 53, Es:1 Pl:02 Pt:D;3.0;N;12/12/2018;2.0;1.0;ALACANT/ALICANTE;Vivienda 472500-A;4;1;5;ALICANTE/ALACANT;0188707YH2408G0020EW;N;CV-VUT0472500-A;74.0;
14;3;3012.0;CL GARBINET, 64, Es:1 Pl:00 Pt:02;1.0;N;16/12/2024;1.0;0.0;ALACANT/ALICANTE;Vivienda 513334-A;2;0;2;ALICANTE/ALACANT;0287317YH2408G0002WD;N;CV-VUT0513334-A;56.0;
14;3;3012.0;CL GARBINET, 80, Es:1 Pl:00 Pt:A;1.0;N;08/11/2024;0.0;1.0;ALACANT/ALICANTE;Vivienda 512655-A;0;1;1;ALICANTE/ALACANT;0288801YH2408G0018GE;N;CV-VUT0512655-A;63.0;
14;3;3012.0;CL GASSET Y ARTIME, 28, Es:T Pl:OD Pt:OS;4.0;N;14/10/2024;4.0;0.0;ALACANT/ALICANTE;Vivienda 512082-A;8;0;8;ALICANTE/ALACANT;0386802YH2408E0001GJ;N;CV-VUT0512082-A;128.0;
14;3;3012.0;CL GENERAL ALDAVE, 15, Es:1 Pl:03 Pt:IZ;3.0;N;31/08/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 470494-A;6;0;6;ALICANTE/ALACANT;9882402YH1498D0009KJ;N;CV-VUT0470494-A;48.0;
14;3;3012.0;CL GENERAL ALDAVE, 24, Es:1 Pl:EN Pt:01;4.0;N;04/05/2018;3.0;1.0;ALACANT/ALICANTE;Vivienda 466297-A;6;1;7;ALICANTE/ALACANT;9983311YH1498D0002SP;N;CV-VUT0466297-A;96.0;
14;3;3012.0;CL GENERAL ALDAVE, 31, Es:1 Pl:00 Pt:01;3.0;N;29/04/2024;2.0;1.0;ALACANT/ALICANTE;Vivienda 507562-A;4;1;5;ALICANTE/ALACANT;9883401YH1498D0001YO;N;CV-VUT0507562-A;113.0;
14;3;3012.0;CL GENERAL ESPARTERO, 20, Es:T Pl:OD Pt:OS;5.0;N;17/03/2025;5.0;0.0;ALACANT/ALICANTE;;10;0;10;ALICANTE/ALACANT;0088636YH2408G0001DS;N;CV-VUT0515062-A;168.0;
14;3;3012.0;CL GENERAL ESPARTERO, 91, Es:1 Pl:03 Pt:DR;3.0;N;21/11/2017;2.0;1.0;ALACANT/ALICANTE;Vivienda 460043-A;4;1;5;ALICANTE/ALACANT;0091109YH2409A0007ZR;N;CV-VUT0460043-A;73.0;
14;3;3012.0;CL GENERAL POLAVIEJA, 4, Es:1 Pl:00 Pt:B;1.0;N;08/11/2024;1.0;0.0;ALACANT/ALICANTE;Vivienda 512656-A;2;0;2;ALICANTE/ALACANT;0288801YH2408G1801MA;N;CV-VUT0512656-A;71.0;
14;3;3012.0;CL GENERAL POLAVIEJA, 4, Es:1 Pl:00 Pt:C;1.0;N;08/11/2024;0.0;1.0;ALACANT/ALICANTE;Vivienda 512654-A;0;1;1;ALICANTE/ALACANT;0288801YH2408G1802QS;N;CV-VUT0512654-A;57.0;
14;3;3012.0;CL GENERAL SERRANO, 10, Es:1 Pl:03 Pt:DR;3.0;N;13/10/2017;1.0;2.0;ALACANT/ALICANTE;Vivienda 459189-A;2;2;4;ALICANTE/ALACANT;0183609YH2408C0024LH;N;CV-VUT0459189-A;111.0;
14;3;3012.0;CL GENERAL SERRANO, 14, Es:1 Pl:00 Pt:IZ;2.0;N;30/08/2019;2.0;0.0;ALACANT/ALICANTE;Vivienda 478349-A;4;0;4;ALICANTE/ALACANT;0183610YH2408C0002IM;N;CV-VUT0478349-A;72.0;
14;3;3012.0;CL GENERAL SERRANO, 4, Es:1 Pl:00 Pt:01;1.0;N;02/12/2025;1.0;0.0;ALACANT/ALICANTE;;2;0;2;ALICANTE/ALACANT;0183608YH2408C1001FB;N;CV-VUT0519443-A;54.0;
14;3;3012.0;CL GENERAL SERRANO, 4, Es:1 Pl:00 Pt:02;1.0;N;25/11/2025;1.0;0.0;ALACANT/ALICANTE;;2;0;2;ALICANTE/ALACANT;0183608YH2408C0005BE;N;CV-VUT0519286-A;55.0;
14;3;3012.0;CL GENERAL SERRANO, 4, Es:1 Pl:03 Pt:01;3.0;N;15/06/2018;3.0;0.0;ALACANT/ALICANTE;;6;0;6;ALICANTE/ALACANT;0183608YH2408C0004LW;N;CV-VUT0468437-A;113.0;
14;3;3012.0;CL GENERAL SHELLY, 16, Es:T Pl:OD Pt:OS;2.0;N;08/01/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 462278-A;4;0;4;ALICANTE/ALACANT;9981208YH1498B0001BF;N;CV-VUT0462278-A;47.0;
14;3;3012.0;CL GENERAL SHELLY, 26, Es:T Pl:01 Pt:OS;3.0;N;09/05/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 466467-A;6;0;6;ALICANTE/ALACANT;9981213YH1498B0001GF;N;CV-VUT0466467-A;134.0;
14;3;3012.0;CL GENERAL SHELLY, 9, Es:1 Pl:00 Pt:01;2.0;N;03/05/2016;2.0;0.0;ALACANT/ALICANTE;Vivienda 447247-A;4;0;4;ALICANTE/ALACANT;9982129YH1498B0001KF;N;CV-VUT0447247-A;65.0;
14;3;3012.0;CL GUARDAMAR, 1, Es:1 Pl:00 Pt:C;2.0;N;07/07/2022;1.0;1.0;ALACANT/ALICANTE;Vivienda 491263-A;2;1;3;ALICANTE/ALACANT;0189111YH2408G0045SZ;N;CV-VUT0491263-A;124.0;
14;3;3012.0;CL JACINTO MALTES, 22, Es:1 Pl:00 Pt:01;2.0;N;14/07/2023;2.0;0.0;ALACANT/ALICANTE;Vivienda 500105-A;4;0;4;ALICANTE/ALACANT;0185906YH2408E0001BJ;N;CV-VUT0500105-A;73.0;
14;3;3012.0;CL JACINTO MALTES, 29, Es:T Pl:OD Pt:OS;2.0;N;29/01/2020;2.0;0.0;ALACANT/ALICANTE;Vivienda 480902-A;4;0;4;ALICANTE/ALACANT;0085607YH2408E0001WJ;N;CV-VUT0480902-A;95.0;
14;3;3012.0;CL JACINTO MALTES, 4, Es:1 Pl:00 Pt:DR;1.0;N;17/01/2019;1.0;0.0;ALACANT/ALICANTE;Vivienda 473208-A;2;0;2;ALICANTE/ALACANT;0185809YH2408E0001BJ;N;CV-VUT0473208-A;54.0;
14;3;3012.0;CL JACINTO MALTES, 4, Es:1 Pl:00 Pt:IZ;1.0;N;12/03/2024;1.0;0.0;ALACANT/ALICANTE;Vivienda 506187-A;2;0;2;ALICANTE/ALACANT;0185809YH2408E0002ZK;N;CV-VUT0506187-A;54.0;
14;3;3012.0;CL JAIME SEGARRA, 38, Es:1 Pl:04 Pt:DR;2.0;N;12/06/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 468245-A;4;0;4;ALICANTE/ALACANT;0086606YH2408E0009YW;N;CV-VUT0468245-A;95.0;
14;3;3012.0;CL JAIME SEGARRA, 43, Es:1 Pl:01 Pt:01;3.0;N;28/01/2019;1.0;2.0;ALACANT/ALICANTE;Vivienda 473418-A;2;2;4;ALICANTE/ALACANT;0088625YH2408G0002AD;N;CV-VUT0473418-A;106.0;
14;3;3012.0;CL JAZMIN, 26, Pl:04 Pt:A;2.0;N;13/02/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 463680-A;4;0;4;ALICANTE/ALACANT;0185114YH2408E0005FZ;N;CV-VUT0463680-A;79.0;
14;3;3012.0;CL JAZMIN, 39, Es:T Pl:OD Pt:OS;2.0;N;11/09/2023;2.0;0.0;ALACANT/ALICANTE;Vivienda 501480-A;4;0;4;ALICANTE/ALACANT;0085909YH2408E0001OJ;N;CV-VUT0501480-A;200.0;
14;3;3012.0;CL JAZMIN, 47, Es:T Pl:OD Pt:OS;3.0;N;02/04/2025;2.0;1.0;ALACANT/ALICANTE;;4;1;5;ALICANTE/ALACANT;0085905YH2408E0001LJ;N;CV-VUT0515577-A;154.0;
14;3;3012.0;CL JAZMIN, 6, Es:1 Pl:00 Pt:01;3.0;N;17/12/2020;3.0;0.0;ALACANT/ALICANTE;Vivienda 484545-A;6;0;6;ALICANTE/ALACANT;0184110YH2408C0001GX;N;CV-VUT0484545-A;93.0;
14;3;3012.0;CL JULIO ANTONIO, 25, Es:T Pl:OD Pt:OS;2.0;N;16/11/2024;2.0;0.0;ALACANT/ALICANTE;Vivienda 512751-A;4;0;4;ALICANTE/ALACANT;0086620YH2408E0001QJ;N;CV-VUT0512751-A;104.0;
14;3;3012.0;CL JULIO ANTONIO, 27, Es:T Pl:OD Pt:OS;2.0;N;24/09/2024;2.0;0.0;ALACANT/ALICANTE;Vivienda 511676-A;4;0;4;ALICANTE/ALACANT;0086619YH2408E0001LJ;N;CV-VUT0511676-A;95.0;
14;3;3012.0;CL JULIO ANTONIO, 31, Es:T Pl:OD Pt:OS;3.0;N;07/06/2021;3.0;0.0;ALACANT/ALICANTE;Vivienda 486430-A;6;0;6;ALICANTE/ALACANT;0086617YH2408E0001QJ;N;CV-VUT0486430-A;62.0;
14;3;3012.0;CL JULIO ANTONIO, 35, Es:T Pl:OD Pt:OS;2.0;N;08/06/2021;2.0;0.0;ALACANT/ALICANTE;Vivienda 486438-A;4;0;4;ALICANTE/ALACANT;0086615YH2408E0001YJ;N;CV-VUT0486438-A;84.0;
14;3;3012.0;CL MAESTRO ALONSO, 6, Es:1 Pl:00 Pt:IZ;4.0;N;15/10/2024;4.0;0.0;ALACANT/ALICANTE;Vivienda 512123-A;8;0;8;ALICANTE/ALACANT;9988627YH1498H0002TM;N;CV-VUT0512123-A;104.0;
14;3;3012.0;CL MARTA BARRIE, 3, Es:1 Pl:01 Pt:D;2.0;N;23/05/2024;2.0;0.0;ALACANT/ALICANTE;Vivienda 508388-A;4;0;4;ALICANTE/ALACANT;0192101YH2409A0054QD;N;CV-VUT0508388-A;78.0;
14;3;3012.0;CL MIGUEL CREVEA, 6, Es:T Pl:OD Pt:OS;2.0;N;27/01/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 452663-A;4;0;4;ALICANTE/ALACANT;0083201YH2408C0001FX;N;CV-VUT0452663-A;373.0;
14;3;3012.0;CL NICASIO CAMILO JOVER, 14, Es:1 Pl:00 Pt:01;1.0;N;31/07/2025;1.0;0.0;ALACANT/ALICANTE;NICASIO 14;2;0;2;ALICANTE/ALACANT;0082115YH2408A0001SR;N;CV-VUT0518061-A;52.0;
14;3;3012.0;CL NICASIO CAMILO JOVER, 7, Es:T Pl:OD Pt:OS;3.0;N;29/05/2025;3.0;0.0;ALACANT/ALICANTE;;6;0;6;ALICANTE/ALACANT;9982708YH1498B0001XF;N;CV-VUT0516792-A;128.0;
14;3;3012.0;CL NOU D'OCTUBRE, 24, Es:1 Pl:02 Pt:DR;2.0;N;18/10/2017;2.0;0.0;ALACANT/ALICANTE;Vivienda 459292-A;4;0;4;ALICANTE/ALACANT;9985801YH1498F0008IA;N;CV-VUT0459292-A;91.0;
14;3;3012.0;CL NOU D'OCTUBRE, 35, Es:1 Pl:01 Pt:IZ;3.0;N;14/02/2018;2.0;1.0;ALACANT/ALICANTE;Vivienda 463739-A;4;1;5;ALICANTE/ALACANT;0185905YH2408E0004FB;N;CV-VUT0463739-A;74.0;
14;3;3012.0;CL NOU D'OCTUBRE, 38, Es:1 Pl:00 Pt:01;1.0;N;12/09/2022;1.0;0.0;ALACANT/ALICANTE;Vivienda 492167-A;2;0;2;ALICANTE/ALACANT;0185119YH2408E0004SB;N;CV-VUT0492167-A;52.0;
14;3;3012.0;CL NOU D'OCTUBRE, 38, Es:1 Pl:01 Pt:01;2.0;N;10/03/2017;1.0;1.0;ALACANT/ALICANTE;Vivienda 453540-A;2;1;3;ALICANTE/ALACANT;0185119YH2408E0002PK;N;CV-VUT0453540-A;97.0;
14;3;3012.0;CL OLOZAGA, 15, Es:1 Pl:00 Pt:IZ;1.0;N;17/06/2024;1.0;0.0;ALACANT/ALICANTE;Vivienda 508965-A;2;0;2;ALICANTE/ALACANT;9984910YH1498D0002OP;N;CV-VUT0508965-A;56.0;
14;3;3012.0;CL PANTALEON BONE, 7, Es:1 Pl:00 Pt:B;3.0;N;11/10/2024;3.0;0.0;ALACANT/ALICANTE;Vivienda 512040-A;6;0;6;ALICANTE/ALACANT;0191501YH2409A0067XM;N;CV-VUT0512040-A;113.0;
14;3;3012.0;CL PANTALEON BONE, 9, Es:1 Pl:00 Pt:E;3.0;N;24/09/2020;3.0;0.0;ALACANT/ALICANTE;Vivienda 483353-A;6;0;6;ALICANTE/ALACANT;0191501YH2409A0040QW;N;CV-VUT0483353-A;125.0;
14;3;3012.0;CL PASCUAL DE LA MATA, 18, Es:1 Pl:04 Pt:IZ;1.0;N;12/04/2017;1.0;0.0;ALACANT/ALICANTE;Vivienda 454400-A;2;0;2;ALICANTE/ALACANT;0091112yh2409a0010zr;N;CV-VUT0454400-A;53.0;
14;3;3012.0;CL PASCUAL DE LA MATA, 22, Es:1 Pl:00 Pt:IZ;1.0;S;21/03/2025;1.0;0.0;ALACANT/ALICANTE;sahan;2;0;2;ALICANTE/ALACANT;0091114YH2409A0002AX;N;CV-VUT0515203-A;47.0;
14;3;3012.0;CL PELAYO, 21, Es:1 Pl:00 Pt:01;1.0;N;19/11/2024;1.0;0.0;ALACANT/ALICANTE;Vivienda 512881-A;2;0;2;ALICANTE/ALACANT;0082408YH2408C0001AX;N;CV-VUT0512881-A;71.0;
14;3;3012.0;CL PLUS ULTRA, 100, Es:1 Pl:01 Pt:01;3.0;N;18/01/2018;3.0;0.0;ALACANT/ALICANTE;Vivienda 462719-A;6;0;6;ALICANTE/ALACANT;0191706YH2409A0007PR;N;CV-VUT0462719-A;74.0;
14;3;3012.0;CL PLUS ULTRA, 6, Es:1 Pl:03 Pt:DR;1.0;N;14/07/2017;1.0;0.0;ALACANT/ALICANTE;PLUS ULTRA;2;0;2;ALICANTE/ALACANT;0186509YH2408E0006KX;N;CV-VUT0457214-A;54.0;
14;3;3012.0;CL PLUS ULTRA, 75, Es:1 Pl:01 Pt:IZ;4.0;N;26/03/2018;1.0;3.0;ALACANT/ALICANTE;Vivienda 464826-A;2;3;5;ALICANTE/ALACANT;0190404YH2409A0007ZR;N;CV-VUT0464826-A;114.0;
14;3;3012.0;CL POETA ZORRILLA, 11, Es:1 Pl:00 Pt:CN;2.0;N;13/08/2019;2.0;0.0;ALACANT/ALICANTE;Vivienda 478205-A;4;0;4;ALICANTE/ALACANT;0185109YH2408E0002HK;N;CV-VUT0478205-A;52.0;
14;3;3012.0;CL POETA ZORRILLA, 16, Es:1 Pl:00 Pt:DR;3.0;N;11/02/2022;3.0;0.0;ALACANT/ALICANTE;Vivienda 488548-A;6;0;6;ALICANTE/ALACANT;0184803YH2408C0001UX;N;CV-VUT0488548-A;94.0;
14;3;3012.0;CL POETA ZORRILLA, 19, Es:1 Pl:03 Pt:DR;2.0;N;28/05/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 467397-A;4;0;4;ALICANTE/ALACANT;0284306YH2408C0010ST;N;CV-VUT0467397-A;61.0;
14;3;3012.0;CL POETA ZORRILLA, 4, Es:1 Pl:00 Pt:02;1.0;N;10/11/2024;1.0;0.0;ALACANT/ALICANTE;Vivienda 512634-A;2;0;2;ALICANTE/ALACANT;0084701YH2408C0002JM;N;CV-VUT0512634-A;85.0;
14;3;3012.0;CL POETA ZORRILLA, 6, Es:1 Pl:00 Pt:IZ;1.0;N;30/05/2023;1.0;0.0;ALACANT/ALICANTE;Vivienda 499449-A;2;0;2;ALICANTE/ALACANT;0184101YH2408C0002IM;N;CV-VUT0499449-A;65.0;
14;3;3012.0;CL POETA ZORRILLA, 6, Es:1 Pl:01 Pt:IZ;2.0;N;08/01/2018;2.0;0.0;ALACANT/ALICANTE;Vivienda 462360-A;4;0;4;ALICANTE/ALACANT;0184101YH2408C0004PW;N;CV-VUT0462360-A;72.0;
14;3;3012.0;CL PRADILLA, 10, Es:1 Pl:00 Pt:IZ;3.0;N;21/02/2025;3.0;0.0;ALACANT/ALICANTE;;6;0;6;ALICANTE/ALACANT;0288511YH2408G0002UD;N;CV-VUT0514422-A;88.0;
14;3;3012.0;CL PRADILLA, 21, Es:1 Pl:04 Pt:DR;3.0;N;31/08/2018;2.0;1.0;ALACANT/ALICANTE;Vivienda 470498-A;4;1;5;ALICANTE/ALACANT;0289501YH2408G0058DI;N;CV-VUT0470498-A;72.0;
